date,symbol,close,adj_close,price_used,price_basis,sma_50,sma_200,ema_20,macd,macd_signal,macd_histogram,volume,rsi_14,volume_avg_20,volume_spike_ratio,volume_spike,ema_20_reclaim,screen_rule_pass
2025-11-26,VAL.JO,111907.00,111870.34,111870.34,adj_close,111489.69,,108307.36,-100.02,-420.14,320.12,519297.00,54.29,793228.30,0.65,normal,true,
2025-11-27,VAL.JO,112708.00,112671.09,112671.09,adj_close,111801.51,,108722.95,260.29,-284.06,544.35,878961.00,55.17,784392.95,1.12,normal,false,
2025-11-28,VAL.JO,119042.00,119003.01,119003.01,adj_close,112141.36,,109702.01,1044.73,-18.30,1063.03,1504140.00,61.44,822621.55,1.83,spike,false,
2025-12-01,VAL.JO,124136.00,124095.34,124095.34,adj_close,112541.71,,111072.80,2053.65,396.09,1657.56,1085518.00,65.60,846997.25,1.28,normal,false,
2025-12-02,VAL.JO,121393.00,121353.24,121353.24,adj_close,112867.94,,112051.89,2601.96,837.26,1764.69,499674.00,61.73,819991.40,0.61,normal,false,
2025-12-03,VAL.JO,120150.00,120110.65,120110.65,adj_close,113000.94,,112819.39,2902.77,1250.37,1652.40,704275.00,60.01,791471.35,0.89,normal,false,
2025-12-04,VAL.JO,120731.00,120691.46,120691.46,adj_close,113049.22,,113569.11,3151.70,1630.63,1521.07,475961.00,60.56,783464.20,0.61,normal,false,
2025-12-05,VAL.JO,123900.00,123859.42,123859.42,adj_close,113028.23,,114549.14,3563.53,2017.21,1546.32,503917.00,63.54,780101.75,0.65,normal,false,
2025-12-08,VAL.JO,123475.00,123434.55,123434.55,adj_close,112980.98,,115395.37,3811.69,2376.11,1435.58,771365.00,62.85,779970.45,0.99,normal,false,
2025-12-09,VAL.JO,123000.00,122959.71,122959.71,adj_close,112970.25,,116115.78,3924.79,2685.85,1238.95,570590.00,62.05,761964.85,0.75,normal,false,
2025-12-10,VAL.JO,124000.00,123959.38,123959.38,adj_close,112950.23,,116862.79,4048.43,2958.36,1090.07,718556.00,63.12,769286.45,0.93,normal,false,
2025-12-11,VAL.JO,128957.00,128914.77,128914.77,adj_close,113149.63,,118010.60,4494.46,3265.58,1228.88,982525.00,67.94,791565.85,1.24,normal,false,
2025-12-12,VAL.JO,132854.00,132810.48,132810.48,adj_close,113423.58,,119420.11,5103.47,3633.16,1470.31,1520085.00,71.14,843079.80,1.80,spike,false,
2025-12-15,VAL.JO,132100.00,132056.73,132056.73,adj_close,113695.49,,120623.60,5462.32,3998.99,1463.33,978255.00,69.69,871310.35,1.12,normal,false,
2025-12-17,VAL.JO,137698.00,137652.91,137652.91,adj_close,114117.31,,122245.44,6127.64,4424.72,1702.92,1587831.00,73.93,903605.10,1.76,spike,false,
2025-12-18,VAL.JO,138700.00,138654.58,138654.58,adj_close,114399.44,,123808.21,6658.98,4871.57,1787.41,2174367.00,74.62,980467.45,2.22,spike,false,
2025-12-19,VAL.JO,138859.00,138813.52,138813.52,adj_close,114802.19,,125237.29,7012.07,5299.67,1712.39,2765289.00,74.73,1082938.95,2.55,spike,false,
2025-12-22,VAL.JO,143769.00,143721.91,143721.91,adj_close,115307.74,,126997.73,7600.34,5759.81,1840.54,740297.00,78.00,1089698.05,0.68,normal,false,
2025-12-23,VAL.JO,145860.00,145812.23,145812.23,adj_close,115767.31,,128789.59,8141.38,6236.12,1905.26,863638.00,79.23,1034643.05,0.83,normal,false,
2025-12-24,VAL.JO,148500.00,148451.36,148451.36,adj_close,116345.18,,130662.14,8683.02,6725.50,1957.52,245010.00,80.70,1004477.55,0.24,normal,false,
2025-12-29,VAL.JO,140776.00,140729.89,140729.89,adj_close,116752.13,,131620.97,8392.47,7058.89,1333.57,837250.00,65.99,1020375.20,0.82,normal,false,
2025-12-30,VAL.JO,145000.00,144952.52,144952.52,adj_close,117125.05,,132890.64,8406.03,7328.32,1077.71,641064.00,69.29,1008480.35,0.64,normal,false,
2025-12-31,VAL.JO,140956.00,140909.83,140909.83,adj_close,117643.58,,133654.37,7998.38,7462.33,536.04,256007.00,62.99,946073.70,0.27,normal,false,
2026-01-02,VAL.JO,145000.00,144952.52,144952.52,adj_close,118265.25,,134730.39,7910.33,7551.93,358.40,370360.00,66.29,910315.80,0.41,normal,false,
2026-01-05,VAL.JO,146327.00,146279.08,146279.08,adj_close,119079.37,,135830.26,7857.03,7612.95,244.07,569704.00,67.32,913817.30,0.62,normal,false,
2026-01-06,VAL.JO,152244.00,152194.14,152194.14,adj_close,120057.70,,137388.73,8197.58,7729.88,467.70,1038923.00,71.50,930549.70,1.12,normal,false,
2026-01-07,VAL.JO,150082.00,150032.84,150032.84,adj_close,120915.12,,138592.93,8198.56,7823.61,374.95,1199096.00,68.07,966706.45,1.24,normal,false,
2026-01-08,VAL.JO,139400.00,139354.34,139354.34,adj_close,121602.54,,138665.44,7254.06,7709.70,-455.64,895510.00,54.24,986286.10,0.91,normal,false,
2026-01-09,VAL.JO,144643.00,144595.62,144595.62,adj_close,122507.82,,139230.22,6849.50,7537.66,-688.16,569136.00,58.68,976174.65,0.58,normal,false,
2026-01-12,VAL.JO,153600.00,153549.69,153549.69,adj_close,123529.23,,140593.98,7168.77,7463.88,-295.11,852889.00,64.94,990289.60,0.86,normal,false,
2026-01-13,VAL.JO,156613.00,156561.70,156561.70,adj_close,124501.17,,142114.72,7577.49,7486.60,90.88,695314.00,66.76,989127.50,0.70,normal,false,
2026-01-14,VAL.JO,158938.00,158885.94,158885.94,adj_close,125502.26,95541.23,143711.98,7996.76,7588.64,408.13,1180478.00,68.14,999025.15,1.18,normal,false,false
2026-01-15,VAL.JO,158938.00,158885.94,158885.94,adj_close,126532.68,95961.11,145157.12,8234.12,7717.73,516.39,960529.00,68.14,971047.35,0.99,normal,false,false
2026-01-16,VAL.JO,150900.00,150850.58,150850.58,adj_close,127398.70,96343.38,145699.35,7685.26,7711.24,-25.98,1361584.00,58.43,990213.80,1.38,normal,false,false
2026-01-19,VAL.JO,154236.00,154185.48,154185.48,adj_close,128478.57,96747.57,146507.55,7433.69,7655.73,-222.04,629122.00,60.92,942278.35,0.67,normal,false,false
2026-01-20,VAL.JO,154022.00,153971.55,153971.55,adj_close,129492.67,97148.65,147218.41,7134.80,7551.54,-416.74,975085.00,60.67,882314.25,1.11,normal,false,false
2026-01-21,VAL.JO,157200.00,157148.52,157148.52,adj_close,130526.99,97573.59,148164.13,7072.76,7455.79,-383.02,1544893.00,63.10,821294.45,1.88,spike,false,false
2026-01-22,VAL.JO,163410.00,163356.48,163356.48,adj_close,131662.68,98054.86,149611.02,7438.78,7452.38,-13.61,1031177.00,67.34,835838.45,1.23,normal,false,false
2026-01-23,VAL.JO,169218.00,169162.58,169162.58,adj_close,132839.44,98613.08,151473.08,8103.93,7582.69,521.24,1412164.00,70.74,863264.75,1.64,spike,false,false
2026-01-26,VAL.JO,177218.00,177159.95,177159.95,adj_close,134217.35,99195.52,153919.45,9170.68,7900.29,1270.39,1357629.00,74.64,918895.70,1.48,normal,false,false
2026-01-27,VAL.JO,175400.00,175342.55,175342.55,adj_close,135495.85,99757.56,155959.74,9756.96,8271.62,1485.34,1400562.00,72.28,947061.30,1.48,normal,false,false
2026-01-28,VAL.JO,174222.00,174164.94,174164.94,adj_close,136752.98,100315.86,157693.57,10011.17,8619.53,1391.64,1334399.00,70.72,981728.05,1.36,normal,false,false
2026-01-29,VAL.JO,176663.00,176605.14,176605.14,adj_close,138087.46,100868.40,159494.67,10290.91,8953.81,1337.10,1428415.00,72.07,1040348.45,1.37,normal,false,false
2026-01-30,VAL.JO,152000.00,151950.22,151950.22,adj_close,138951.17,101287.37,158776.15,8426.03,8848.25,-422.23,2908159.00,48.03,1167238.40,2.49,spike,false,false
2026-02-02,VAL.JO,140194.00,140148.08,140148.08,adj_close,139677.92,101632.95,157002.05,5927.43,8264.09,-2336.66,2573119.00,40.99,1267409.15,2.03,spike,false,false
2026-02-03,VAL.JO,147280.00,147231.77,147231.77,adj_close,140446.81,102000.40,156071.55,4467.38,7504.75,-3037.37,1514651.00,46.10,1291195.55,1.17,normal,false,false
2026-02-04,VAL.JO,148500.00,148451.36,148451.36,adj_close,141253.54,102360.97,155345.82,3369.84,6677.76,-3307.93,1022648.00,46.95,1282373.15,0.80,normal,false,false
2026-02-05,VAL.JO,140978.00,140931.83,140931.83,adj_close,141993.70,102683.89,153973.06,1871.69,5716.55,-3844.86,2242345.00,42.49,1349714.90,1.66,spike,false,false
2026-02-06,VAL.JO,142339.00,142292.38,142292.38,adj_close,142657.56,103029.70,152860.61,785.13,4730.27,-3945.13,884481.00,43.54,1365482.15,0.65,normal,false,false
2026-02-09,VAL.JO,143129.00,143082.12,143082.12,adj_close,143376.33,103427.67,151929.33,-12.11,3781.79,-3793.90,880432.00,44.17,1366859.30,0.64,normal,false,false
2026-02-10,VAL.JO,144323.00,144275.73,144275.73,adj_close,144024.43,103828.78,151200.41,-541.37,2917.16,-3458.53,914577.00,45.17,1377822.45,0.66,normal,false,false
2026-02-11,VAL.JO,147586.00,147537.66,147537.66,adj_close,144721.76,104251.51,150851.58,-689.66,2195.80,-2885.45,1139126.00,47.92,1375754.85,0.83,normal,false,false
2026-02-12,VAL.JO,148918.00,148869.22,148869.22,adj_close,145319.09,104677.12,150662.78,-691.75,1618.29,-2310.04,1519415.00,49.05,1403699.15,1.08,normal,false,false
2026-02-13,VAL.JO,147942.00,147893.55,147893.55,adj_close,145795.05,105097.11,150399.05,-763.34,1141.96,-1905.30,1178686.00,48.23,1394554.25,0.85,normal,false,false
2026-02-16,VAL.JO,147157.00,147108.80,147108.80,adj_close,146310.16,105516.26,150085.69,-873.34,738.90,-1612.24,582874.00,47.54,1392241.85,0.42,normal,false,false
2026-02-17,VAL.JO,141919.00,141872.52,141872.52,adj_close,146745.40,105906.24,149303.48,-1367.27,317.67,-1684.93,629936.00,43.11,1374984.40,0.46,normal,false,false
2026-02-18,VAL.JO,149599.00,149550.00,149550.00,adj_close,147322.57,106331.09,149326.96,-1126.22,28.89,-1155.11,907667.00,50.40,1343123.10,0.68,normal,true,true
2026-02-19,VAL.JO,146721.00,146672.94,146672.94,adj_close,147778.84,106746.67,149074.20,-1154.04,-207.70,-946.35,530915.00,47.92,1318110.00,0.40,normal,false,false
2026-02-20,VAL.JO,152523.00,152473.05,152473.05,adj_close,148359.61,107192.61,149397.90,-700.00,-306.16,-393.84,791463.00,52.95,1287074.95,0.61,normal,true,true
2026-02-23,VAL.JO,156069.00,156017.89,156017.89,adj_close,149020.78,107651.67,150028.37,-53.51,-255.63,202.11,456848.00,55.76,1242035.90,0.37,normal,false,false
2026-02-24,VAL.JO,158808.00,158755.98,158755.98,adj_close,149716.71,108135.32,150859.57,672.03,-70.10,742.12,698083.00,57.86,1206911.95,0.58,normal,false,false
2026-02-25,VAL.JO,175159.00,175101.62,175101.62,adj_close,150640.45,108705.94,153168.34,2536.74,451.27,2085.47,1310232.00,67.69,1205703.60,1.09,normal,false,false
2026-02-26,VAL.JO,178631.00,178572.50,178572.50,adj_close,151555.69,109290.91,155587.78,4245.66,1210.15,3035.51,1012181.00,69.33,1184891.90,0.85,normal,false,false
2026-02-27,VAL.JO,186439.00,186377.94,186377.94,adj_close,152642.11,109914.24,158520.18,6158.84,2199.88,3958.95,1708779.00,72.68,1124922.90,1.52,spike,false,false
2026-03-02,VAL.JO,181961.00,181901.41,181901.41,adj_close,153527.08,110518.49,160746.96,7230.47,3206.00,4024.47,877443.00,68.08,1040139.10,0.84,normal,false,false
2026-03-03,VAL.JO,159484.00,159431.77,159431.77,adj_close,153942.62,111006.77,160621.71,6195.23,3803.85,2391.38,1745724.00,50.74,1051692.75,1.66,spike,false,false
2026-03-04,VAL.JO,168000.00,167944.97,167944.97,adj_close,154525.25,111513.65,161319.16,5992.65,4241.61,1751.04,1285488.00,55.38,1064834.75,1.21,normal,true,true
2026-03-05,VAL.JO,159479.00,159426.77,159426.77,adj_close,154839.35,111961.13,161138.93,5086.13,4410.51,675.62,951629.00,50.28,1000298.95,0.95,normal,false,false
2026-03-06,VAL.JO,159000.00,158947.92,158947.92,adj_close,155102.06,112387.50,160930.26,4279.73,4384.36,-104.62,1341823.00,50.00,1023166.05,1.31,normal,false,false
2026-03-09,VAL.JO,158200.00,158148.19,158148.19,adj_close,155296.00,112795.21,160665.31,3535.37,4214.56,-679.19,1425231.00,49.51,1050406.00,1.36,normal,false,false
2026-03-10,VAL.JO,164615.00,164561.08,164561.08,adj_close,155772.62,113244.15,161036.33,3423.47,4056.34,-632.88,720208.00,53.47,1040687.55,0.69,normal,true,true
2026-03-11,VAL.JO,157401.00,157349.45,157349.45,adj_close,156020.56,113662.62,160685.20,2721.49,3789.37,-1067.88,845613.00,48.83,1026011.90,0.82,normal,false,false
2026-03-12,VAL.JO,156611.00,156559.70,156559.70,adj_close,156333.56,114083.42,160292.30,2077.49,3447.00,-1369.50,1081393.00,48.33,1004110.80,1.08,normal,false,false
2026-03-13,VAL.JO,146000.00,145952.19,145952.19,adj_close,156353.55,114453.39,158926.57,703.08,2898.21,-2195.13,1182044.00,42.15,1004278.70,1.18,normal,false,false
2026-03-16,VAL.JO,152005.00,151955.22,151955.22,adj_close,156467.08,114860.93,158262.63,97.12,2337.99,-2240.87,1101115.00,46.33,1030190.75,1.07,normal,false,false
2026-03-17,VAL.JO,153360.00,153309.77,153309.77,adj_close,156489.39,115272.10,157790.93,-270.69,1816.26,-2086.94,1162245.00,47.26,1056806.20,1.10,normal,false,false
2026-03-18,VAL.JO,146618.00,146569.98,146569.98,adj_close,156420.13,115666.91,156722.27,-1093.41,1234.32,-2327.74,931623.00,43.26,1058004.00,0.88,normal,false,false
2026-03-19,VAL.JO,133500.00,133456.28,133456.28,adj_close,156302.17,116003.33,154506.46,-2771.65,433.13,-3204.78,3794737.00,36.74,1221195.10,3.11,spike,false,false
2026-03-20,VAL.JO,132000.00,131956.77,131956.77,adj_close,156049.39,116302.74,152358.87,-4174.54,-488.40,-3686.13,2941800.00,36.07,1328711.95,2.21,spike,false,false
2026-03-23,VAL.JO,132505.00,132461.59,132461.59,adj_close,155627.63,116585.68,150463.89,-5185.82,-1427.89,-3757.94,1427654.00,36.49,1377252.25,1.04,normal,false,false
2026-03-24,VAL.JO,131284.00,131241.00,131241.00,adj_close,155121.22,116842.03,148633.14,-6016.41,-2345.59,-3670.82,1558498.00,35.87,1420273.00,1.10,normal,false,false
2026-03-25,VAL.JO,134627.00,134627.00,134627.00,adj_close,154636.04,117117.51,147299.22,-6328.49,-3142.17,-3186.32,1283071.00,38.94,1418914.95,0.90,normal,false,false
2026-03-26,VAL.JO,130339.00,130339.00,130339.00,adj_close,154065.10,117358.92,145683.96,-6842.94,-3882.33,-2960.61,875178.00,36.55,1412064.80,0.62,normal,false,false
2026-03-27,VAL.JO,130690.00,130690.00,130690.00,adj_close,153661.89,117608.02,144255.97,-7140.01,-4533.86,-2606.15,1280049.00,36.90,1390628.30,0.92,normal,false,false
2026-03-30,VAL.JO,136953.00,136953.00,136953.00,adj_close,153317.24,117912.13,143560.45,-6791.78,-4985.45,-1806.33,1228968.00,42.79,1408204.55,0.87,normal,false,false
2026-03-31,VAL.JO,140100.00,140100.00,140100.00,adj_close,153039.81,118241.30,143230.88,-6190.51,-5226.46,-964.05,1118930.00,45.55,1376864.85,0.81,normal,false,false
2026-04-01,VAL.JO,143569.00,143569.00,143569.00,adj_close,152768.22,118583.28,143263.08,-5372.15,-5255.60,-116.55,855464.00,48.49,1355363.65,0.63,normal,true,false
2026-04-02,VAL.JO,145972.00,145972.00,145972.00,adj_close,152420.53,118940.33,143521.07,-4478.07,-5100.09,622.02,929630.00,50.49,1354263.70,0.69,normal,false,false
2026-04-07,VAL.JO,141282.00,141282.00,141282.00,adj_close,151862.92,119287.86,143307.83,-4100.69,-4900.21,799.53,849204.00,46.69,1329632.75,0.64,normal,false,false
2026-04-08,VAL.JO,154932.00,154932.00,154932.00,adj_close,151418.36,119686.36,144414.89,-2669.39,-4454.05,1784.66,1711448.00,56.87,1343943.60,1.27,normal,true,true
2026-04-09,VAL.JO,154083.00,154083.00,154083.00,adj_close,150993.17,120079.50,145335.66,-1585.31,-3880.30,2294.99,911930.00,56.15,1353529.70,0.67,normal,false,false
2026-04-10,VAL.JO,153013.00,153013.00,153013.00,adj_close,150570.13,120478.95,146066.84,-803.25,-3264.89,2461.64,677082.00,55.21,1345103.15,0.50,normal,false,false
2026-04-13,VAL.JO,151820.00,151820.00,151820.00,adj_close,150074.42,120832.29,146614.76,-276.54,-2667.22,2390.68,493507.00,54.11,1315708.85,0.38,normal,false,false
2026-04-14,VAL.JO,156723.00,156723.00,156723.00,adj_close,150169.88,121223.85,147577.45,530.40,-2027.70,2558.10,1091170.00,57.82,1311165.15,0.83,normal,false,false
2025-03-27,VOD.JO,12185.00,12179.06,12179.06,adj_close,,,,,,,942015.00,,,,,,
2025-03-28,VOD.JO,12250.00,12244.02,12244.02,adj_close,,,,,,,1308204.00,,,,,,
2025-03-31,VOD.JO,12545.00,12538.88,12538.88,adj_close,,,,,,,2111656.00,,,,,,
2025-04-01,VOD.JO,12900.00,12893.71,12893.71,adj_close,,,,,,,1684409.00,,,,,,
2025-04-02,VOD.JO,12790.00,12783.76,12783.76,adj_close,,,,,,,2033829.00,,,,,,
2025-04-03,VOD.JO,12250.00,12244.02,12244.02,adj_close,,,,,,,3863595.00,,,,,,
2025-04-04,VOD.JO,11604.00,11598.34,11598.34,adj_close,,,,,,,2447135.00,,,,,,
2025-04-07,VOD.JO,11802.00,11796.24,11796.24,adj_close,,,,,,,3248687.00,,,,,,
2025-04-08,VOD.JO,11889.00,11883.20,11883.20,adj_close,,,,,,,3310202.00,,,,,,
2025-04-09,VOD.JO,11863.00,11857.21,11857.21,adj_close,,,,,,,3069807.00,,,,,,
2025-04-10,VOD.JO,12168.00,12162.06,12162.06,adj_close,,,,,,,2910486.00,,,,,,
2025-04-11,VOD.JO,12153.00,12147.07,12147.07,adj_close,,,,,,,1555577.00,,,,,,
2025-04-14,VOD.JO,12514.00,12507.90,12507.90,adj_close,,,,,,,1795267.00,,,,,,
2025-04-15,VOD.JO,12705.00,12698.80,12698.80,adj_close,,,,,,,1435531.00,,,,,,
2025-04-16,VOD.JO,12705.00,12698.80,12698.80,adj_close,,,,,,,1260563.00,67.88,,,,,
2025-04-17,VOD.JO,12831.00,12824.74,12824.74,adj_close,,,,,,,1296895.00,69.72,,,,,
2025-04-22,VOD.JO,12924.00,12917.70,12917.70,adj_close,,,,,,,1411323.00,71.04,,,,,
2025-04-23,VOD.JO,12790.00,12783.76,12783.76,adj_close,,,,,,,1674498.00,66.54,,,,,
2025-04-24,VOD.JO,13132.00,13125.59,13125.59,adj_close,,,,,,,1540124.00,71.50,,,,,
2025-04-25,VOD.JO,13304.00,13297.51,13297.51,adj_close,,,12566.96,,,,2005749.00,73.62,2045277.60,0.98,normal,,
2025-04-29,VOD.JO,13620.00,13613.36,13613.36,adj_close,,,12666.62,,,,1190952.00,77.00,2057724.45,0.58,normal,false,
2025-04-30,VOD.JO,13695.00,13688.32,13688.32,adj_close,,,12763.92,,,,1541142.00,77.73,2069371.35,0.74,normal,false,
2025-05-02,VOD.JO,13663.00,13656.34,13656.34,adj_close,,,12848.91,,,,959990.00,76.62,2011788.05,0.48,normal,false,
2025-05-05,VOD.JO,13609.00,13602.36,13602.36,adj_close,,,12920.67,,,,1819399.00,74.67,2018537.55,0.90,normal,false,
2025-05-06,VOD.JO,13647.00,13640.34,13640.34,adj_close,,,12989.21,,,,1229737.00,75.15,1978332.95,0.62,normal,false,
2025-05-07,VOD.JO,13574.00,13567.38,13567.38,adj_close,,,13044.27,376.73,,,1313732.00,72.32,1850839.80,0.71,normal,false,
2025-05-08,VOD.JO,13180.00,13173.57,13173.57,adj_close,,,13056.59,339.37,,,1914759.00,59.32,1824221.00,1.05,normal,false,
2025-05-09,VOD.JO,13210.00,13203.56,13203.56,adj_close,,,13070.59,308.63,,,2171445.00,59.91,1770358.90,1.23,normal,false,
2025-05-12,VOD.JO,13195.00,13188.56,13188.56,adj_close,,,13081.82,279.84,,,1343207.00,59.45,1672009.15,0.80,normal,false,
2025-05-13,VOD.JO,13094.00,13087.61,13087.61,adj_close,,,13082.37,246.03,,,1911382.00,56.28,1614087.90,1.18,normal,false,
2025-05-14,VOD.JO,13142.00,13135.59,13135.59,adj_close,,,13087.44,220.57,,,1774398.00,57.44,1557283.50,1.14,normal,false,
2025-05-15,VOD.JO,13188.00,13181.57,13181.57,adj_close,,,13096.41,201.77,,,1651149.00,58.58,1562062.10,1.06,normal,false,
2025-05-16,VOD.JO,13233.00,13226.54,13226.54,adj_close,,,13108.80,188.34,,,1051851.00,59.71,1524891.30,0.69,normal,false,
2025-05-19,VOD.JO,13314.00,13307.50,13307.50,adj_close,,,13127.72,182.12,247.09,-64.96,2323948.00,61.73,1569312.15,1.48,normal,false,
2025-05-20,VOD.JO,13700.00,13693.32,13693.32,adj_close,,,13181.59,205.95,238.86,-32.91,2014844.00,69.58,1607026.20,1.25,normal,false,
2025-05-21,VOD.JO,13754.00,13747.29,13747.29,adj_close,,,13235.47,226.58,236.40,-9.82,1873566.00,70.49,1635859.75,1.15,normal,false,
2025-05-22,VOD.JO,13680.00,13673.33,13673.33,adj_close,,,13277.17,234.27,235.98,-1.71,1282412.00,67.51,1629414.20,0.79,normal,false,
2025-05-23,VOD.JO,13688.00,13681.32,13681.32,adj_close,,,13315.66,238.25,236.43,1.82,1020715.00,67.67,1596725.05,0.64,normal,false,
2025-05-26,VOD.JO,13465.00,13458.43,13458.43,adj_close,,,13329.26,220.88,233.32,-12.44,879959.00,58.98,1563716.80,0.56,normal,false,
2025-05-27,VOD.JO,13505.00,13498.41,13498.41,adj_close,,,13345.37,207.94,228.25,-20.30,1699260.00,59.97,1548392.35,1.10,normal,false,
2025-05-28,VOD.JO,13420.00,13413.45,13413.45,adj_close,,,13351.85,188.66,220.33,-31.67,1301930.00,56.82,1553941.25,0.84,normal,false,
2025-05-29,VOD.JO,13849.00,13842.24,13842.24,adj_close,,,13398.55,205.60,217.38,-11.78,1387274.00,66.41,1546247.85,0.90,normal,false,
2025-05-30,VOD.JO,13777.00,13770.28,13770.28,adj_close,,,13433.96,210.80,216.07,-5.27,4003948.00,63.85,1698445.75,2.36,spike,false,
2025-06-02,VOD.JO,13711.00,13704.31,13704.31,adj_close,,,13459.70,207.20,214.29,-7.09,1325448.00,61.50,1673748.20,0.79,normal,false,
2025-06-03,VOD.JO,13544.00,13537.39,13537.39,adj_close,,,13467.10,188.71,209.18,-20.47,1610557.00,55.92,1692789.20,0.95,normal,false,
2025-06-04,VOD.JO,13588.00,13581.37,13581.37,adj_close,,,13477.99,175.58,202.46,-26.88,1622335.00,57.02,1708219.35,0.95,normal,false,
2025-06-05,VOD.JO,13688.00,13681.32,13681.32,adj_close,,,13497.35,171.26,196.22,-24.96,1717461.00,59.51,1698354.45,1.01,normal,false,
2025-06-06,VOD.JO,13628.00,13621.35,13621.35,adj_close,,,13509.16,161.14,189.20,-28.06,1072428.00,57.37,1643403.60,0.65,normal,false,
2025-06-09,VOD.JO,13565.00,13558.38,13558.38,adj_close,,,13513.85,146.36,180.63,-34.28,1010636.00,55.12,1626775.05,0.62,normal,false,
2025-06-10,VOD.JO,13662.00,13655.34,13655.34,adj_close,13091.45,,13527.32,140.84,172.67,-31.84,1448047.00,57.86,1603608.30,0.90,normal,false,
2025-06-11,VOD.JO,13538.00,13531.40,13531.40,adj_close,13118.50,,13527.71,125.02,163.14,-38.12,1071396.00,53.37,1568458.20,0.68,normal,false,
2025-06-12,VOD.JO,13671.00,13664.33,13664.33,adj_close,13146.90,,13540.72,121.81,154.88,-33.07,1096758.00,57.20,1540738.65,0.71,normal,false,
2025-06-13,VOD.JO,13509.00,13502.41,13502.41,adj_close,13166.17,,13537.07,104.99,144.90,-39.91,2219320.00,51.64,1599112.10,1.39,normal,false,
2025-06-17,VOD.JO,13207.00,13200.56,13200.56,adj_close,13172.31,,13505.02,66.54,129.23,-62.69,2733543.00,43.20,1619591.85,1.69,spike,false,
2025-06-18,VOD.JO,12895.00,12891.98,12891.98,adj_close,13174.48,,13446.64,11.03,105.59,-94.55,2025793.00,36.61,1620139.30,1.25,normal,false,
2025-06-19,VOD.JO,13003.00,12999.96,12999.96,adj_close,13189.59,,13404.10,-23.96,79.68,-103.64,3039541.00,40.05,1678438.05,1.81,spike,false,
2025-06-20,VOD.JO,13103.00,13099.93,13099.93,adj_close,13219.63,,13375.13,-43.13,55.12,-98.25,6941684.00,43.14,1961401.65,3.54,spike,false,
2025-06-23,VOD.JO,13071.00,13067.94,13067.94,adj_close,13245.06,,13345.87,-60.21,32.05,-92.26,1253877.00,42.38,1973059.75,0.64,normal,false,
2025-06-24,VOD.JO,13361.00,13357.87,13357.87,adj_close,13274.55,,13347.02,-49.78,15.68,-65.47,1437035.00,50.75,2000913.55,0.72,normal,true,
2025-06-25,VOD.JO,13545.00,13541.83,13541.83,adj_close,13308.25,,13365.57,-26.37,7.27,-33.64,1884685.00,55.20,2010184.80,0.94,normal,false,
2025-06-26,VOD.JO,13523.00,13519.83,13519.83,adj_close,13335.40,,13380.26,-9.47,3.92,-13.40,2027378.00,54.56,2046457.20,0.99,normal,false,
2025-06-27,VOD.JO,13660.00,13656.80,13656.80,adj_close,13365.60,,13406.60,14.79,6.10,8.70,1521964.00,57.81,2053191.70,0.74,normal,false,
2025-06-30,VOD.JO,13670.00,13666.80,13666.80,adj_close,13388.77,,13431.38,34.44,11.77,22.67,2205558.00,58.05,1963272.20,1.12,normal,false,
2025-07-01,VOD.JO,13984.00,13980.73,13980.73,adj_close,13414.41,,13483.70,74.48,24.31,50.17,1652998.00,64.72,1979649.70,0.83,normal,false,
2025-07-02,VOD.JO,13832.00,13828.76,13828.76,adj_close,13437.01,,13516.56,92.87,38.02,54.85,1866349.00,59.77,1992439.30,0.94,normal,false,
2025-07-03,VOD.JO,13903.00,13899.74,13899.74,adj_close,13458.51,,13553.05,111.89,52.80,59.10,839601.00,61.26,1953302.60,0.43,normal,false,
2025-07-04,VOD.JO,13881.00,13877.75,13877.75,adj_close,13477.71,,13583.98,123.76,66.99,56.78,496718.00,60.51,1892265.45,0.26,normal,false,
2025-07-07,VOD.JO,13833.00,13829.76,13829.76,adj_close,13498.63,,13607.39,127.83,79.16,48.67,769484.00,58.82,1877118.25,0.41,normal,false,
2025-07-08,VOD.JO,14052.00,14048.71,14048.71,adj_close,13517.09,,13649.42,147.02,92.73,54.29,1160698.00,63.79,1884621.35,0.62,normal,false,
2025-07-09,VOD.JO,14057.00,14053.71,14053.71,adj_close,13532.22,,13687.92,160.78,106.34,54.44,980711.00,63.89,1861254.55,0.53,normal,false,
2025-07-10,VOD.JO,14028.00,14024.71,14024.71,adj_close,13540.45,,13720.00,167.41,118.55,48.86,809763.00,62.73,1848172.90,0.44,normal,false,
2025-07-11,VOD.JO,13863.00,13859.75,13859.75,adj_close,13543.87,,13733.31,157.54,126.35,31.19,1554525.00,56.46,1871061.25,0.83,normal,false,
2025-07-14,VOD.JO,13934.00,13930.74,13930.74,adj_close,13549.36,,13752.11,153.68,131.82,21.86,1038656.00,58.39,1812028.05,0.57,normal,false,
2025-07-15,VOD.JO,13700.00,13696.79,13696.79,adj_close,13551.25,,13746.84,130.24,131.50,-1.26,1130760.00,50.46,1731888.90,0.65,normal,false,
2025-07-16,VOD.JO,14027.00,14023.71,14023.71,adj_close,13558.92,,13773.21,136.47,132.50,3.97,824450.00,58.87,1671821.75,0.49,normal,true,
2025-07-17,VOD.JO,14054.00,14050.71,14050.71,adj_close,13568.58,,13799.64,141.95,134.39,7.56,731606.00,59.48,1556425.00,0.47,normal,false,
